"AcceptedTaxonID","DistributionElement","StandardInUse","DistributionStatus"
329,"INDTN","TDWG Level 4 code","native"
330,"INDKT","TDWG Level 4 code","native"
331,"TAIOO","TDWG Level 4 code","native"
332,"TAIOO","TDWG Level 4 code","native"
333,"SUMOO","TDWG Level 4 code","native"
334,"TAIOO","TDWG Level 4 code","native"
335,"INDMR","TDWG Level 4 code","native"
336,"TAIOO","TDWG Level 4 code","native"
337,"INDTN","TDWG Level 4 code","native"
338,"TAIOO","TDWG Level 4 code","native"
339,"INDTN","TDWG Level 4 code","native"
340,"MLYPM","TDWG Level 4 code","native"
341,"INDTN","TDWG Level 4 code","native"
342,"JAP","TDWG Level 4 code","native"
343,"TAIOO","TDWG Level 4 code","native"
344,"INDKE","TDWG Level 4 code","native"
345,"INDKT","TDWG Level 4 code","native"
346,"PAKOO","TDWG Level 4 code","native"
347,"TAIOO","TDWG Level 4 code","native"
348,"TAIOO","TDWG Level 4 code","native"
349,"INDKE","TDWG Level 4 code","native"
350,"INDBI","TDWG Level 4 code","native"
351,"INDKT","TDWG Level 4 code","native"
352,"JAP","TDWG Level 4 code","native"
353,"INDTN","TDWG Level 4 code","native"
354,"INDKT","TDWG Level 4 code","native"
355,"TAIOO","TDWG Level 4 code","native"
356,"MLYPM","TDWG Level 4 code","native"
357,"NGAOO","TDWG Level 4 code","native"
357,"SUDOO","TDWG Level 4 code","native"
357,"CONOO","TDWG Level 4 code","native"
358,"MLYPM","TDWG Level 4 code","native"
358,"MYAOO","TDWG Level 4 code","native"
359,"INDTN","TDWG Level 4 code","native"
360,"INDGO","TDWG Level 4 code","native"
361,"MYAOO","TDWG Level 4 code","native"
362,"INDTN","TDWG Level 4 code","native"
363,"INDKE","TDWG Level 4 code","native"
364,"MLYPM","TDWG Level 4 code","native"
365,"TAIOO","TDWG Level 4 code","native"
366,"INDBI","TDWG Level 4 code","native"
367,"EGYOO","TDWG Level 4 code","native"
368,"INDBI","TDWG Level 4 code","native"
369,"MLYPM","TDWG Level 4 code","native"
370,"TAIOO","TDWG Level 4 code","native"
371,"INDKT","TDWG Level 4 code","native"
372,"INDMR","TDWG Level 4 code","native"
373,"TAIOO","TDWG Level 4 code","native"
374,"INDMR","TDWG Level 4 code","native"
375,"INDTN","TDWG Level 4 code","native"
376,"CZECZ","TDWG Level 4 code","native"
376,"JAP","TDWG Level 4 code","native"
